https://thenewsbeat.org/2018-eyp/articles/school-shooting/|schl-eyp|trust_5ad9ed2cbbd27|128.62.216.11|08/02/2018 10:21:59 AM|Page View|Mass-school-shootings-mostly-happening-in-small-town-America|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/ctr.php|hr-ctr|db_5b1bf636a822c|107.140.189.47|08/02/2018 12:01:32 PM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/|hr-eyp|db_5b1bf636a822c|107.140.189.47|08/02/2018 12:02:12 PM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/school-shooting/ctr.php|schl-ctr|db_5b1bf636a822c|107.140.189.47|08/02/2018 12:05:59 PM|Page View|Mass-school-shootings-mostly-happening-in-small-town-America|Loaded
https://thenewsbeat.org/2018-eyp/articles/school-shooting/|schl-eyp|db_5b1bf636a822c|107.140.189.47|08/02/2018 12:07:02 PM|Page View|Mass-school-shootings-mostly-happening-in-small-town-America|Loaded
https://thenewsbeat.org/2018-eyp/articles/school-shooting/|schl-eyp|trust_5ad9ed2cbbd27|70.123.146.60|08/08/2018 5:23:49 AM|Page View|Mass-school-shootings-mostly-happening-in-small-town-America|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/|hr-eyp|trust_5ad9ed2cbbd27|70.123.146.60|08/08/2018 5:23:53 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/school-shooting/|schl-eyp|db_5b1bf636a822c|107.140.189.47|08/08/2018 11:02:11 AM|Page View|Mass-school-shootings-mostly-happening-in-small-town-America|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/|hr-eyp|db_5b1bf636a822c|107.140.189.47|08/08/2018 11:02:32 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/|hr-eyp|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:19:24 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/|hr-eyp|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:19:55 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/|hr-eyp|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:19:56 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/ctr.php|hr-ctr|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:20:07 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/ctr.php|hr-ctr|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:20:26 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/hit-and-run/ctr.php|hr-ctr|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:20:28 AM|Page View|Police-search-for-suspect-in-near-fatal-hit-and-run|Loaded
https://thenewsbeat.org/2018-eyp/articles/school-shooting/|schl-eyp|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:20:45 AM|Page View|Mass-school-shootings-mostly-happening-in-small-town-America|Loaded
https://thenewsbeat.org/2018-eyp/articles/school-shooting/|schl-eyp|trust_5ad9ed2cbbd27|128.62.216.14|08/09/2018 4:20:54 AM|Page View|Mass-school-shootings-mostly-happening-in-small-town-America|Loaded
